build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,fit_target,fit_min_ctx,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q3_K_XL.gguf","gemma4 E2B Q3_K - Medium","2899249292","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","2","0","0","2026-04-07T23:36:21Z","36849095","346683","54.279241","0.508081"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q3_K_XL.gguf","gemma4 E2B Q3_K - Medium","2899249292","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","4","0","0","2026-04-07T23:36:21Z","45495709","459921","87.927541","0.885544"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q3_K_XL.gguf","gemma4 E2B Q3_K - Medium","2899249292","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","8","0","0","2026-04-07T23:36:22Z","61609028","775396","129.867479","1.626901"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q3_K_XL.gguf","gemma4 E2B Q3_K - Medium","2899249292","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","16","0","0","2026-04-07T23:36:22Z","116849389","162037","136.928612","0.189903"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q3_K_XL.gguf","gemma4 E2B Q3_K - Medium","2899249292","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","32","0","0","2026-04-07T23:36:23Z","118405853","279427","270.258109","0.636572"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q3_K_XL.gguf","gemma4 E2B Q3_K - Medium","2899249292","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","64","0","0","2026-04-07T23:36:23Z","1477047793","983915","43.329690","0.028859"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q3_K_XL.gguf","gemma4 E2B Q3_K - Medium","2899249292","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","128","0","0","2026-04-07T23:36:32Z","1644749890","795162","77.823397","0.037551"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q3_K_XL.gguf","gemma4 E2B Q3_K - Medium","2899249292","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","256","0","0","2026-04-07T23:36:42Z","2190936738","1819124","116.845063","0.096971"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q3_K_XL.gguf","gemma4 E2B Q3_K - Medium","2899249292","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-04-07T23:36:55Z","3321463548","4430057","154.149133","0.205425"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q3_K_XL.gguf","gemma4 E2B Q3_K - Medium","2899249292","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","1024","0","0","2026-04-07T23:37:15Z","6753381146","5655424","151.627837","0.126979"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q4_K_XL.gguf","gemma4 E2B Q4_K - Medium","3158225036","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","2","0","0","2026-04-07T23:37:58Z","28817776","354963","69.409992","0.851071"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q4_K_XL.gguf","gemma4 E2B Q4_K - Medium","3158225036","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","4","0","0","2026-04-07T23:37:58Z","36050047","482807","110.972705","1.479176"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q4_K_XL.gguf","gemma4 E2B Q4_K - Medium","3158225036","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","8","0","0","2026-04-07T23:37:58Z","49883919","613442","160.391628","1.962258"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q4_K_XL.gguf","gemma4 E2B Q4_K - Medium","3158225036","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","16","0","0","2026-04-07T23:37:59Z","106881765","198089","149.698538","0.277210"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q4_K_XL.gguf","gemma4 E2B Q4_K - Medium","3158225036","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","32","0","0","2026-04-07T23:37:59Z","108599758","104524","294.660170","0.281741"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q4_K_XL.gguf","gemma4 E2B Q4_K - Medium","3158225036","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","64","0","0","2026-04-07T23:38:00Z","1476098031","848995","43.357565","0.024941"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q4_K_XL.gguf","gemma4 E2B Q4_K - Medium","3158225036","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","128","0","0","2026-04-07T23:38:09Z","1650299468","858389","77.561697","0.040296"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q4_K_XL.gguf","gemma4 E2B Q4_K - Medium","3158225036","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","256","0","0","2026-04-07T23:38:19Z","2256665828","2319702","113.441792","0.116671"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q4_K_XL.gguf","gemma4 E2B Q4_K - Medium","3158225036","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-04-07T23:38:32Z","3515745469","6564128","145.630971","0.271378"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q4_K_XL.gguf","gemma4 E2B Q4_K - Medium","3158225036","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","1024","0","0","2026-04-07T23:38:53Z","7131690127","8234764","143.584630","0.165582"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q5_K_XL.gguf","gemma4 E2B Q5_K - Medium","4276181132","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","2","0","0","2026-04-07T23:39:40Z","29662882","229209","67.427548","0.520649"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q5_K_XL.gguf","gemma4 E2B Q5_K - Medium","4276181132","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","4","0","0","2026-04-07T23:39:40Z","38339876","428718","104.340396","1.160025"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q5_K_XL.gguf","gemma4 E2B Q5_K - Medium","4276181132","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","8","0","0","2026-04-07T23:39:40Z","56881599","757315","140.662855","1.862300"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q5_K_XL.gguf","gemma4 E2B Q5_K - Medium","4276181132","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","16","0","0","2026-04-07T23:39:40Z","107468402","163810","148.881245","0.226115"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q5_K_XL.gguf","gemma4 E2B Q5_K - Medium","4276181132","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","32","0","0","2026-04-07T23:39:41Z","109215287","40654","292.999308","0.109081"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q5_K_XL.gguf","gemma4 E2B Q5_K - Medium","4276181132","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","64","0","0","2026-04-07T23:39:42Z","1476527321","758550","43.344957","0.022209"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q5_K_XL.gguf","gemma4 E2B Q5_K - Medium","4276181132","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","128","0","0","2026-04-07T23:39:51Z","1666512185","1084230","76.807145","0.049933"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q5_K_XL.gguf","gemma4 E2B Q5_K - Medium","4276181132","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","256","0","0","2026-04-07T23:40:01Z","2230492190","2513325","114.772991","0.129324"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q5_K_XL.gguf","gemma4 E2B Q5_K - Medium","4276181132","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-04-07T23:40:14Z","3366529088","5278530","152.085722","0.238772"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q5_K_XL.gguf","gemma4 E2B Q5_K - Medium","4276181132","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","1024","0","0","2026-04-07T23:40:34Z","6873086044","16643962","148.987631","0.361162"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q6_K_XL.gguf","gemma4 E2B Q6_K","4694268044","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","2","0","0","2026-04-07T23:41:18Z","28059842","320378","71.283638","0.810135"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q6_K_XL.gguf","gemma4 E2B Q6_K","4694268044","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","4","0","0","2026-04-07T23:41:18Z","36255342","320492","110.335441","0.972398"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q6_K_XL.gguf","gemma4 E2B Q6_K","4694268044","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","8","0","0","2026-04-07T23:41:19Z","50356294","631084","158.887789","1.981706"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q6_K_XL.gguf","gemma4 E2B Q6_K","4694268044","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","16","0","0","2026-04-07T23:41:19Z","107869670","264603","148.327856","0.363639"
"69c28f154","8696","Intel(R) Xeon(R) W-3245 CPU @ 3.20GHz","AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo, AMD Radeon Pro Vega II Duo","Vulkan","/Users/oleksandr/projects/llms/gemma4/gemma-4-E2B-it-UD-Q6_K_XL.gguf","gemma4 E2B Q6_K","4694268044","4647450147","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","0","Vulkan0","0.00","none","1","0","0","0","0","0","0","32","0","0","2026-04-07T23:41:20Z","109287088","169898","292.807343","0.455354"
