prompt,target,n_prompt,window_start,window_end,kl_target,top1_target,kl_handoff,top1_handoff
06_python_explain,ud-iq1_m,506,448,512,0.057544,98.4,0.041913,98.4
07_c_bug,ud-iq1_m,677,0,64,0.054433,96.9,0.060803,95.3
07_c_bug,ud-iq1_m,677,64,128,0.043799,100.0,0.047946,100.0
07_c_bug,ud-iq1_m,677,128,192,0.075991,96.9,0.064654,93.8
07_c_bug,ud-iq1_m,677,192,256,0.119165,92.2,0.116902,90.6
07_c_bug,ud-iq1_m,677,256,320,0.145447,95.3,0.184864,90.6
07_c_bug,ud-iq1_m,677,320,384,0.234098,90.6,0.201323,89.1
07_c_bug,ud-iq1_m,677,384,448,0.107509,95.3,0.041403,96.9
07_c_bug,ud-iq1_m,677,448,512,0.107548,93.8,0.124672,93.8
08_java_explain,ud-iq1_m,754,0,64,0.272493,89.1,0.209030,90.6
08_java_explain,ud-iq1_m,754,64,128,0.178046,95.3,0.242507,92.2
08_java_explain,ud-iq1_m,754,128,192,0.039801,98.4,0.030191,98.4
08_java_explain,ud-iq1_m,754,192,256,0.336429,92.2,0.259473,92.2
08_java_explain,ud-iq1_m,754,256,320,0.180326,93.8,0.187155,95.3
08_java_explain,ud-iq1_m,754,320,384,0.104573,96.9,0.083286,96.9
08_java_explain,ud-iq1_m,754,384,448,0.007627,98.4,0.014026,98.4
08_java_explain,ud-iq1_m,754,448,512,0.079764,92.2,0.098837,93.8
09_python_large,ud-iq1_m,2123,0,64,0.049812,96.9,0.032338,98.4
09_python_large,ud-iq1_m,2123,64,128,0.319231,90.6,0.315278,90.6
09_python_large,ud-iq1_m,2123,128,192,0.054246,96.9,0.059801,96.9
09_python_large,ud-iq1_m,2123,192,256,0.471906,89.1,0.433318,90.6
09_python_large,ud-iq1_m,2123,256,320,0.326751,87.5,0.211128,89.1
09_python_large,ud-iq1_m,2123,320,384,0.133985,96.9,0.147414,93.8
09_python_large,ud-iq1_m,2123,384,448,0.166796,95.3,0.187393,92.2
09_python_large,ud-iq1_m,2123,448,512,0.416893,85.9,0.250979,92.2
10_go_large,ud-iq1_m,1862,0,64,0.015579,98.4,0.014503,100.0
10_go_large,ud-iq1_m,1862,64,128,0.095132,96.9,0.117399,95.3
10_go_large,ud-iq1_m,1862,128,192,0.163964,95.3,0.122363,96.9
10_go_large,ud-iq1_m,1862,192,256,0.530084,87.5,0.296802,89.1
10_go_large,ud-iq1_m,1862,256,320,0.063765,96.9,0.019103,98.4
10_go_large,ud-iq1_m,1862,320,384,0.473092,90.6,0.388539,90.6
10_go_large,ud-iq1_m,1862,384,448,0.093043,96.9,0.075009,96.9
10_go_large,ud-iq1_m,1862,448,512,0.222987,87.5,0.180779,89.1
11_typescript_large,ud-iq1_m,2231,0,64,0.065100,96.9,0.059765,96.9
11_typescript_large,ud-iq1_m,2231,64,128,0.096716,98.4,0.194350,96.9
11_typescript_large,ud-iq1_m,2231,128,192,0.076122,96.9,0.052061,98.4
11_typescript_large,ud-iq1_m,2231,192,256,0.243197,92.2,0.181396,92.2
11_typescript_large,ud-iq1_m,2231,256,320,0.466831,85.9,0.426074,87.5
11_typescript_large,ud-iq1_m,2231,320,384,0.222911,92.2,0.175982,90.6
11_typescript_large,ud-iq1_m,2231,384,448,0.730917,84.4,0.550633,84.4
11_typescript_large,ud-iq1_m,2231,448,512,0.130358,90.6,0.129745,93.8
12_rust_large,ud-iq1_m,2015,0,64,0.125366,93.8,0.091185,93.8
12_rust_large,ud-iq1_m,2015,64,128,0.097070,95.3,0.030531,96.9
12_rust_large,ud-iq1_m,2015,128,192,0.192548,95.3,0.161233,96.9
12_rust_large,ud-iq1_m,2015,192,256,0.060155,100.0,0.091415,98.4
12_rust_large,ud-iq1_m,2015,256,320,0.102830,93.8,0.080049,96.9
12_rust_large,ud-iq1_m,2015,320,384,0.242019,92.2,0.214815,92.2
12_rust_large,ud-iq1_m,2015,384,448,0.552182,93.8,0.384970,92.2
12_rust_large,ud-iq1_m,2015,448,512,0.209104,92.2,0.219211,93.8
